Order_ID,Order_Date,Ship_Date,Shipping_Days,Shipping_Mode,Customer_ID,Customer_Name,Customer_Segment,City,State,Region,Category,Product_Name,Quantity,MRP,Discount_Pct,Selling_Price,Sales,Profit,Profit_Margin_Pct,Payment_Mode,Return_Status
ORD-2024-13118,09-08-2024,09-08-2024,0,Same Day,CUST2366,Ananya Nair,Corporate,Bengaluru,Karnataka,South,Grocery,Mixed Dry Fruits 500g,2,859.94,0.05,816.94,1633.88,214.04,13.1,Cash on Delivery,Not Returned
ORD-2024-13189,09-08-2024,11-08-2024,2,Express,CUST8216,Meena Pillai,Consumer,Delhi,Delhi,North,Clothing,Denim Jeans,2,2496.24,0.19,2021.95,4043.9,1156.56,28.6,Debit Card,Not Returned
ORD-2024-13232,09-08-2024,09-08-2024,0,Same Day,CUST7210,Aarav Shah,Corporate,Kochi,Kerala,South,Clothing,Winter Jacket,2,3822.25,0.19,3096.02,6192.04,1424.17,23,Credit Card,Exchanged
ORD-2024-14782,09-08-2024,14-08-2024,5,Standard,CUST3273,Kiran Singh,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Cold Pressed Olive Oil,1,720.98,0.05,684.93,684.93,84.25,12.3,Credit Card,Not Returned
ORD-2024-10062,10-08-2024,12-08-2024,2,Express,CUST3419,Neha Verma,Consumer,Chennai,Tamil Nadu,South,Clothing,Kids Frock,2,499.84,0.16,419.87,839.74,188.94,22.5,UPI,Not Returned
ORD-2024-10558,10-08-2024,20-08-2024,10,Economy,CUST3903,Divya Sinha,Home Office,Ranchi,Jharkhand,East,Clothing,Denim Jeans,1,1814.8,0.19,1469.99,1469.99,386.61,26.3,Credit Card,Not Returned
ORD-2024-11194,10-08-2024,12-08-2024,2,Express,CUST2575,Rohit Singh,Consumer,Pune,Maharashtra,West,Clothing,Men's Formal Shirt,1,1105.6,0.21,873.42,873.42,229.71,26.3,Net Banking,Not Returned
ORD-2024-11297,10-08-2024,19-08-2024,9,Economy,CUST2668,Anjali Rao,Home Office,Hyderabad,Telangana,South,Grocery,Basmati Rice 5kg,2,594.59,0.09,541.08,1082.16,61.68,5.7,UPI,Not Returned
ORD-2024-11860,10-08-2024,17-08-2024,7,Standard,CUST4101,Rajesh Sinha,Consumer,Delhi,Delhi,North,Electronics,Laptop Stand,4,1243.15,0.11,1106.4,4425.6,455.84,10.3,UPI,Returned
ORD-2024-12185,10-08-2024,16-08-2024,6,Standard,CUST4087,Suresh Malhotra,Consumer,Bhopal,Madhya Pradesh,Central,Grocery,Basmati Rice 5kg,1,433.74,0.07,403.38,403.38,39.13,9.7,Debit Card,Not Returned
ORD-2024-12444,10-08-2024,17-08-2024,7,Economy,CUST4167,Sunita Gupta,Corporate,Pune,Maharashtra,West,Clothing,Women's Kurti,1,948.67,0.17,787.4,787.4,190.55,24.2,UPI,Not Returned
ORD-2024-12585,10-08-2024,11-08-2024,1,Express,CUST3187,Sneha Shah,Home Office,Pune,Maharashtra,West,Grocery,Premium Green Tea,4,328.9,0.06,309.17,1236.68,162.01,13.1,Credit Card,Not Returned
ORD-2024-12732,10-08-2024,16-08-2024,6,Standard,CUST9397,Sanjay Malhotra,Corporate,Mumbai,Maharashtra,West,Grocery,Premium Green Tea,1,421.54,0.03,408.89,408.89,42.12,10.3,UPI,Not Returned
ORD-2024-14622,10-08-2024,15-08-2024,5,Standard,CUST8335,Sanjay Mishra,Corporate,Kochi,Kerala,South,Grocery,Protein Granola,1,445.67,0.04,427.84,427.84,28.24,6.6,EMI,Not Returned
ORD-2024-14636,10-08-2024,10-08-2024,0,Same Day,CUST5773,Lata Das,Consumer,Ranchi,Jharkhand,East,Electronics,Gaming Mouse,1,2684.18,0.11,2388.92,2388.92,272.34,11.4,Cash on Delivery,Not Returned
ORD-2024-14909,10-08-2024,17-08-2024,7,Standard,CUST6018,Suresh Mishra,Consumer,Ranchi,Jharkhand,East,Grocery,Premium Green Tea,2,423.15,0.07,393.53,787.06,84.22,10.7,Credit Card,Not Returned
ORD-2024-11786,11-08-2024,18-08-2024,7,Economy,CUST6767,Amit Verma,Corporate,Ahmedabad,Gujarat,West,Electronics,Wireless Earbuds,1,2825.35,0.13,2458.05,2458.05,304.8,12.4,Credit Card,Not Returned
ORD-2024-11886,11-08-2024,17-08-2024,6,Standard,CUST5951,Nikhil Verma,Consumer,Delhi,Delhi,North,Clothing,Women's Kurti,2,1315.14,0.19,1065.26,2130.52,458.06,21.5,UPI,Not Returned
ORD-2024-12128,11-08-2024,22-08-2024,11,Economy,CUST4767,Arjun Agarwal,Home Office,Kochi,Kerala,South,Electronics,USB-C Hub,2,720.48,0.1,648.43,1296.86,186.75,14.4,UPI,Not Returned
ORD-2024-12986,11-08-2024,17-08-2024,6,Standard,CUST5445,Deepak Shah,Corporate,Shillong,Meghalaya,Northeast,Grocery,Basmati Rice 5kg,3,453.33,0.09,412.53,1237.59,153.46,12.4,Debit Card,Not Returned
ORD-2024-13022,11-08-2024,13-08-2024,2,Express,CUST5241,Pooja Shah,Consumer,Imphal,Manipur,Northeast,Grocery,Mixed Dry Fruits 500g,1,604.97,0.06,568.67,568.67,45.49,8,Debit Card,Not Returned
ORD-2024-13114,11-08-2024,15-08-2024,4,Standard,CUST1402,Deepak Bose,Corporate,Bhopal,Madhya Pradesh,Central,Electronics,USB-C Hub,5,1808.48,0.13,1573.38,7866.9,1132.83,14.4,UPI,Not Returned
ORD-2024-13524,11-08-2024,16-08-2024,5,Standard,CUST2509,Kavya Malhotra,Consumer,Ahmedabad,Gujarat,West,Grocery,Desi Ghee 1L,3,782.21,0.07,727.46,2182.38,240.06,11,Credit Card,Not Returned
ORD-2024-13616,11-08-2024,18-08-2024,7,Standard,CUST5371,Suresh Reddy,Consumer,Pune,Maharashtra,West,Grocery,Cold Pressed Olive Oil,1,982.51,0.11,874.43,874.43,27.98,3.2,Cash on Delivery,Returned
ORD-2024-14342,11-08-2024,18-08-2024,7,Standard,CUST7253,Riya Rao,Consumer,Bhubaneswar,Odisha,East,Electronics,Bluetooth Speaker,1,1547.81,0.17,1284.68,1284.68,95.07,7.4,UPI,Not Returned
ORD-2024-14818,11-08-2024,14-08-2024,3,Express,CUST9251,Sneha Sharma,Consumer,Kochi,Kerala,South,Home & Kitchen,Mattress Protector,1,1570.16,0.16,1318.93,1318.93,276.98,21,Cash on Delivery,Not Returned
ORD-2024-14984,11-08-2024,16-08-2024,5,Standard,CUST5384,Anjali Agarwal,Consumer,Lucknow,Uttar Pradesh,North,Home & Kitchen,Stainless Steel Bottle,1,657.13,0.18,538.85,538.85,73.82,13.7,Credit Card,Not Returned
ORD-2024-10164,12-08-2024,18-08-2024,6,Standard,CUST5631,Riya Pandey,Consumer,Pune,Maharashtra,West,Home & Kitchen,Water Purifier Filter,3,1306.71,0.16,1097.64,3292.92,605.9,18.4,UPI,Exchanged
ORD-2024-10187,12-08-2024,19-08-2024,7,Standard,CUST9742,Aditya Iyer,Corporate,Gurgaon,Haryana,North,Sports & Fitness,Gym Gloves,2,615.24,0.15,522.95,1045.9,260.43,24.9,Debit Card,Not Returned
ORD-2024-10317,12-08-2024,18-08-2024,6,Economy,CUST1322,Manish Patel,Consumer,Mumbai,Maharashtra,West,Electronics,Smartwatch,2,9120.54,0.11,8117.28,16234.56,2159.2,13.3,Cash on Delivery,Not Returned
ORD-2024-12476,12-08-2024,13-08-2024,1,Express,CUST9977,Aarav Nair,Consumer,Chennai,Tamil Nadu,South,Clothing,Winter Jacket,1,3736.53,0.17,3101.32,3101.32,688.49,22.2,UPI,Returned
ORD-2024-12634,12-08-2024,16-08-2024,4,Standard,CUST1554,Amit Malhotra,Corporate,Kolkata,West Bengal,East,Beauty & Personal Care,Face Wash Combo,2,283.45,0.21,223.93,447.86,150.93,33.7,UPI,Not Returned
ORD-2024-12640,12-08-2024,19-08-2024,7,Standard,CUST2770,Manish Pandey,Consumer,Pune,Maharashtra,West,Grocery,Organic Honey 500g,1,393.4,0.05,373.73,373.73,25.41,6.8,Credit Card,Not Returned
ORD-2024-13028,12-08-2024,17-08-2024,5,Standard,CUST5180,Anjali Sinha,Consumer,Kochi,Kerala,South,Electronics,USB-C Hub,1,1605.96,0.12,1413.24,1413.24,118.71,8.4,UPI,Not Returned
ORD-2024-13223,12-08-2024,13-08-2024,1,Express,CUST5129,Sunita Sinha,Corporate,Ahmedabad,Gujarat,West,Clothing,Winter Jacket,2,4450.36,0.2,3560.29,7120.58,1958.16,27.5,UPI,Returned
ORD-2024-13623,12-08-2024,15-08-2024,3,Express,CUST5213,Anjali Mehta,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Protein Granola,1,561.29,0.1,505.16,505.16,43.95,8.7,UPI,Not Returned
ORD-2024-13867,12-08-2024,19-08-2024,7,Standard,CUST9619,Sanjay Malhotra,Consumer,Gurgaon,Haryana,North,Clothing,Winter Jacket,4,1860.6,0.21,1469.87,5879.48,1228.81,20.9,Debit Card,Not Returned
ORD-2024-14544,12-08-2024,19-08-2024,7,Standard,CUST7982,Riya Chopra,Corporate,Surat,Gujarat,West,Grocery,Premium Green Tea,1,244.19,0.1,219.77,219.77,22.86,10.4,Net Banking,Not Returned
ORD-2024-14619,12-08-2024,12-08-2024,0,Same Day,CUST7133,Vivek Nair,Consumer,Shillong,Meghalaya,Northeast,Grocery,Basmati Rice 5kg,2,423.44,0.04,406.5,813,113.01,13.9,Cash on Delivery,Not Returned
ORD-2024-10690,13-08-2024,19-08-2024,6,Standard,CUST1323,Sneha Saxena,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Basmati Rice 5kg,1,617.25,0.1,555.52,555.52,25,4.5,Cash on Delivery,Not Returned
ORD-2024-10803,13-08-2024,13-08-2024,0,Same Day,CUST7921,Pooja Chopra,Corporate,Pune,Maharashtra,West,Grocery,Mixed Dry Fruits 500g,4,556.01,0.03,539.33,2157.32,325.76,15.1,Credit Card,Not Returned
ORD-2024-10831,13-08-2024,15-08-2024,2,Express,CUST3094,Kiran Singh,Consumer,Bhopal,Madhya Pradesh,Central,Beauty & Personal Care,Beard Grooming Kit,1,1260.49,0.21,995.79,995.79,299.73,30.1,Debit Card,Returned
ORD-2024-11041,13-08-2024,24-08-2024,11,Economy,CUST4831,Shreya Shah,Small Business,Lucknow,Uttar Pradesh,North,Clothing,Winter Jacket,1,3982.7,0.23,3066.68,3066.68,656.27,21.4,Cash on Delivery,Returned
ORD-2024-11410,13-08-2024,18-08-2024,5,Standard,CUST6571,Rahul Shah,Consumer,Chennai,Tamil Nadu,South,Home & Kitchen,Air Fryer 4L,2,4262.99,0.17,3538.28,7076.56,1174.71,16.6,Net Banking,Not Returned
ORD-2024-11487,13-08-2024,14-08-2024,1,Express,CUST4406,Vikram Patel,Consumer,Noida,Uttar Pradesh,North,Clothing,Denim Jeans,3,1591.1,0.22,1241.06,3723.18,964.3,25.9,UPI,Not Returned
ORD-2024-11755,13-08-2024,23-08-2024,10,Economy,CUST6023,Rajesh Mehta,Consumer,Hyderabad,Telangana,South,Sports & Fitness,Foam Roller,2,736.11,0.11,655.14,1310.28,275.16,21,UPI,Exchanged
ORD-2024-12035,13-08-2024,14-08-2024,1,Express,CUST3870,Nikhil Joshi,Corporate,Imphal,Manipur,Northeast,Sports & Fitness,Running Shoes,1,2134.63,0.11,1899.82,1899.82,452.16,23.8,UPI,Not Returned
ORD-2024-12482,13-08-2024,20-08-2024,7,Standard,CUST5667,Kiran Malhotra,Consumer,Lucknow,Uttar Pradesh,North,Home & Kitchen,Mattress Protector,4,1721.21,0.12,1514.66,6058.64,1460.13,24.1,Credit Card,Exchanged
ORD-2024-13367,13-08-2024,20-08-2024,7,Standard,CUST2815,Nikhil Iyer,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Mixed Dry Fruits 500g,2,509.95,0.1,458.95,917.9,73.43,8,Net Banking,Not Returned
ORD-2024-14131,13-08-2024,13-08-2024,0,Same Day,CUST3395,Gaurav Chopra,Consumer,Nagpur,Maharashtra,Central,Electronics,Bluetooth Speaker,2,1579.69,0.13,1374.33,2748.66,428.79,15.6,Debit Card,Not Returned
ORD-2024-14687,13-08-2024,19-08-2024,6,Standard,CUST5944,Suresh Pillai,Consumer,Hyderabad,Telangana,South,Clothing,Winter Jacket,2,1993.02,0.16,1674.14,3348.28,947.56,28.3,EMI,Returned
ORD-2024-14696,13-08-2024,18-08-2024,5,Standard,CUST4502,Shreya Patel,Consumer,Ahmedabad,Gujarat,West,Home & Kitchen,Air Fryer 4L,3,4518.65,0.18,3705.29,11115.87,2123.13,19.1,UPI,Returned
ORD-2024-10242,14-08-2024,15-08-2024,1,Express,CUST9582,Rahul Rao,Small Business,Raipur,Chhattisgarh,Central,Beauty & Personal Care,Electric Face Cleanser,2,1228.84,0.14,1056.8,2113.6,748.21,35.4,EMI,Not Returned
ORD-2024-10383,14-08-2024,15-08-2024,1,Express,CUST9401,Kavya Reddy,Small Business,Surat,Gujarat,West,Electronics,Smartwatch,1,6194.67,0.12,5451.31,5451.31,496.07,9.1,UPI,Not Returned
ORD-2024-10974,14-08-2024,21-08-2024,7,Economy,CUST8927,Sanjay Joshi,Corporate,Noida,Uttar Pradesh,North,Grocery,Basmati Rice 5kg,1,647.52,0.09,589.24,589.24,61.87,10.5,UPI,Not Returned
ORD-2024-11242,14-08-2024,20-08-2024,6,Standard,CUST3525,Ananya Iyer,Home Office,Shillong,Meghalaya,Northeast,Grocery,Mixed Dry Fruits 500g,2,790.04,0.1,711.04,1422.08,146.47,10.3,Cash on Delivery,Not Returned
ORD-2024-11747,14-08-2024,17-08-2024,3,Express,CUST7673,Aarav Iyer,Corporate,Lucknow,Uttar Pradesh,North,Grocery,Mixed Dry Fruits 500g,4,657.29,0.11,584.99,2339.96,262.08,11.2,Credit Card,Not Returned
ORD-2024-12365,14-08-2024,14-08-2024,0,Same Day,CUST7397,Manish Iyer,Consumer,Mumbai,Maharashtra,West,Beauty & Personal Care,Lip Care Set,1,172.02,0.2,137.62,137.62,46.52,33.8,UPI,Not Returned
ORD-2024-12468,14-08-2024,18-08-2024,4,Standard,CUST7637,Sanjay Singh,Consumer,Patna,Bihar,East,Electronics,Portable Charger,1,2164.22,0.16,1817.94,1817.94,92.71,5.1,Debit Card,Returned
ORD-2024-12764,14-08-2024,19-08-2024,5,Standard,CUST3326,Deepak Malhotra,Consumer,Lucknow,Uttar Pradesh,North,Electronics,USB-C Hub,3,883.54,0.11,786.35,2359.05,221.75,9.4,UPI,Returned
ORD-2024-13209,14-08-2024,18-08-2024,4,Standard,CUST8108,Nisha Gupta,Consumer,Kochi,Kerala,South,Grocery,Desi Ghee 1L,1,806.13,0.06,757.76,757.76,37.89,5,Net Banking,Not Returned
ORD-2024-13558,14-08-2024,14-08-2024,0,Same Day,CUST1086,Shreya Joshi,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Women's Kurti,2,955.62,0.15,812.28,1624.56,514.99,31.7,Debit Card,Returned
ORD-2024-14043,14-08-2024,19-08-2024,5,Standard,CUST4100,Shreya Verma,Small Business,Gurgaon,Haryana,North,Home & Kitchen,LED Desk Lamp,1,874.88,0.18,717.4,717.4,129.85,18.1,Credit Card,Exchanged
ORD-2024-10006,15-08-2024,15-08-2024,0,Same Day,CUST8433,Aarav Sinha,Home Office,Mumbai,Maharashtra,West,Home & Kitchen,Non-Stick Cookware Set,4,2764.65,0.12,2432.89,9731.56,2364.77,24.3,UPI,Not Returned
ORD-2024-10064,15-08-2024,17-08-2024,2,Express,CUST1672,Vivek Bose,Corporate,Gurgaon,Haryana,North,Grocery,Mixed Dry Fruits 500g,3,865.85,0.04,831.22,2493.66,354.1,14.2,UPI,Not Returned
ORD-2024-10216,15-08-2024,19-08-2024,4,Standard,CUST4259,Divya Nair,Consumer,Hyderabad,Telangana,South,Electronics,USB-C Hub,4,1177.54,0.13,1024.46,4097.84,360.61,8.8,Debit Card,Not Returned
ORD-2024-10681,15-08-2024,27-08-2024,12,Economy,CUST3248,Gaurav Iyer,Consumer,Hyderabad,Telangana,South,Home & Kitchen,Air Fryer 4L,1,4713.99,0.15,4006.89,4006.89,725.25,18.1,Credit Card,Not Returned
ORD-2024-10899,15-08-2024,20-08-2024,5,Standard,CUST1463,Sonal Iyer,Corporate,Surat,Gujarat,West,Grocery,Protein Granola,1,386.25,0.04,370.8,370.8,38.56,10.4,EMI,Not Returned
ORD-2024-11255,15-08-2024,25-08-2024,10,Economy,CUST3039,Aditya Bose,Consumer,Hyderabad,Telangana,South,Clothing,Kids Frock,1,574.19,0.18,470.84,470.84,128.07,27.2,Debit Card,Returned
ORD-2024-12214,15-08-2024,18-08-2024,3,Express,CUST7430,Vivek Joshi,Consumer,Agartala,Tripura,Northeast,Electronics,Smart TV 43 inch,1,28009.97,0.15,23808.47,23808.47,2976.06,12.5,Credit Card,Not Returned
ORD-2024-12545,15-08-2024,16-08-2024,1,Express,CUST1221,Pooja Joshi,Home Office,Ahmedabad,Gujarat,West,Clothing,Sports T-Shirt,1,547.04,0.22,426.69,426.69,83.2,19.5,EMI,Not Returned
ORD-2024-12547,15-08-2024,21-08-2024,6,Standard,CUST3008,Aditya Gupta,Corporate,Kochi,Kerala,South,Clothing,Women's Kurti,1,1398.69,0.18,1146.93,1146.93,306.23,26.7,UPI,Not Returned
ORD-2024-13056,15-08-2024,17-08-2024,2,Express,CUST4619,Neha Chopra,Consumer,Kochi,Kerala,South,Home & Kitchen,Mattress Protector,2,1141.49,0.13,993.1,1986.2,403.2,20.3,Net Banking,Not Returned
ORD-2024-13245,15-08-2024,21-08-2024,6,Standard,CUST4781,Vivek Das,Consumer,Ranchi,Jharkhand,East,Electronics,Portable Charger,1,1463.42,0.1,1317.08,1317.08,121.17,9.2,UPI,Returned
ORD-2024-13361,15-08-2024,22-08-2024,7,Standard,CUST2426,Ananya Bose,Corporate,Bengaluru,Karnataka,South,Beauty & Personal Care,Beard Grooming Kit,3,1378.68,0.16,1158.09,3474.27,1011.01,29.1,UPI,Returned
ORD-2024-13395,15-08-2024,17-08-2024,2,Express,CUST2800,Kavya Agarwal,Corporate,Ahmedabad,Gujarat,West,Electronics,Portable Charger,2,1752.6,0.14,1507.24,3014.48,235.13,7.8,Credit Card,Not Returned
ORD-2024-13400,15-08-2024,19-08-2024,4,Standard,CUST4842,Rahul Nair,Consumer,Mumbai,Maharashtra,West,Beauty & Personal Care,Sunscreen SPF 50,1,337.52,0.2,270.02,270.02,73.99,27.4,UPI,Not Returned
ORD-2024-13845,15-08-2024,16-08-2024,1,Express,CUST7222,Manish Rao,Corporate,Chennai,Tamil Nadu,South,Clothing,Hoodie,3,835.22,0.2,668.18,2004.54,529.2,26.4,UPI,Not Returned
ORD-2024-14489,15-08-2024,21-08-2024,6,Standard,CUST3166,Lata Tiwari,Corporate,Bhubaneswar,Odisha,East,Grocery,Mixed Dry Fruits 500g,5,731.28,0.08,672.78,3363.9,346.48,10.3,Debit Card,Not Returned
ORD-2024-14942,15-08-2024,20-08-2024,5,Standard,CUST4570,Riya Malhotra,Corporate,Chennai,Tamil Nadu,South,Electronics,Laptop Stand,1,1063.11,0.13,924.91,924.91,132.26,14.3,Debit Card,Not Returned
ORD-2024-11484,16-08-2024,16-08-2024,0,Same Day,CUST3941,Shreya Pillai,Small Business,Ahmedabad,Gujarat,West,Grocery,Cold Pressed Olive Oil,1,502.1,0.1,451.89,451.89,23.05,5.1,UPI,Not Returned
ORD-2024-11728,16-08-2024,17-08-2024,1,Express,CUST2082,Arjun Das,Small Business,Mumbai,Maharashtra,West,Home & Kitchen,LED Desk Lamp,2,536.33,0.16,450.52,901.04,195.53,21.7,Debit Card,Exchanged
ORD-2024-11805,16-08-2024,27-08-2024,11,Economy,CUST1078,Sneha Sinha,Corporate,Delhi,Delhi,North,Clothing,Ethnic Saree,1,1918.58,0.2,1534.86,1534.86,376.04,24.5,UPI,Not Returned
ORD-2024-11966,16-08-2024,21-08-2024,5,Standard,CUST4749,Kiran Mishra,Corporate,Mumbai,Maharashtra,West,Grocery,Cold Pressed Olive Oil,2,760.08,0.07,706.87,1413.74,138.55,9.8,Cash on Delivery,Not Returned
ORD-2024-12021,16-08-2024,19-08-2024,3,Express,CUST3899,Vivek Reddy,Small Business,Pune,Maharashtra,West,Home & Kitchen,Electric Kettle,1,981.56,0.13,853.96,853.96,172.5,20.2,UPI,Not Returned
ORD-2024-12361,16-08-2024,18-08-2024,2,Express,CUST6899,Sanjay Singh,Home Office,Mumbai,Maharashtra,West,Beauty & Personal Care,Sunscreen SPF 50,1,242.17,0.13,210.69,210.69,76.48,36.3,Debit Card,Not Returned
ORD-2024-12483,16-08-2024,16-08-2024,0,Same Day,CUST7882,Deepak Bose,Small Business,Chennai,Tamil Nadu,South,Grocery,Protein Granola,2,454.56,0.07,422.74,845.48,32.13,3.8,Net Banking,Not Returned
ORD-2024-13458,16-08-2024,18-08-2024,2,Express,CUST7602,Pooja Agarwal,Consumer,Delhi,Delhi,North,Clothing,Denim Jeans,3,1364.23,0.18,1118.67,3356.01,808.8,24.1,UPI,Not Returned
ORD-2024-14020,16-08-2024,19-08-2024,3,Express,CUST8304,Nisha Chopra,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Winter Jacket,1,1546.52,0.22,1206.29,1206.29,284.68,23.6,Net Banking,Returned
ORD-2024-14128,16-08-2024,20-08-2024,4,Standard,CUST8511,Aditya Gupta,Consumer,Lucknow,Uttar Pradesh,North,Clothing,Sports T-Shirt,1,463.39,0.16,389.25,389.25,119.89,30.8,Debit Card,Not Returned
ORD-2024-12080,17-08-2024,22-08-2024,5,Standard,CUST3722,Kiran Pillai,Home Office,Pune,Maharashtra,West,Clothing,Hoodie,1,1563.19,0.17,1297.45,1297.45,299.71,23.1,Credit Card,Not Returned
ORD-2024-12084,17-08-2024,19-08-2024,2,Express,CUST6853,Kavya Mishra,Corporate,Pune,Maharashtra,West,Clothing,Ethnic Saree,2,2254.68,0.23,1736.1,3472.2,829.86,23.9,EMI,Not Returned
ORD-2024-12130,17-08-2024,22-08-2024,5,Standard,CUST7829,Aarav Rao,Consumer,Lucknow,Uttar Pradesh,North,Beauty & Personal Care,Electric Face Cleanser,3,1220.1,0.18,1000.48,3001.44,1092.52,36.4,Credit Card,Not Returned
ORD-2024-12220,17-08-2024,24-08-2024,7,Standard,CUST3693,Vivek Patel,Consumer,Shillong,Meghalaya,Northeast,Clothing,Sports T-Shirt,2,666.2,0.23,512.97,1025.94,275.98,26.9,UPI,Not Returned
ORD-2024-12393,17-08-2024,26-08-2024,9,Economy,CUST2594,Amit Das,Corporate,Chennai,Tamil Nadu,South,Home & Kitchen,Mattress Protector,5,1270.84,0.18,1042.09,5210.45,963.93,18.5,Credit Card,Not Returned
ORD-2024-12650,17-08-2024,22-08-2024,5,Standard,CUST4643,Meena Mishra,Home Office,Surat,Gujarat,West,Home & Kitchen,Bedsheet Set King,2,2066.74,0.19,1674.06,3348.12,726.54,21.7,Debit Card,Not Returned
ORD-2024-12999,17-08-2024,17-08-2024,0,Same Day,CUST1221,Pooja Joshi,Home Office,Patna,Bihar,East,Clothing,Kids Frock,3,600.51,0.19,486.41,1459.23,287.47,19.7,UPI,Not Returned
ORD-2024-13135,17-08-2024,17-08-2024,0,Same Day,CUST8236,Rahul Gupta,Small Business,Noida,Uttar Pradesh,North,Beauty & Personal Care,Lip Care Set,1,359.9,0.17,298.72,298.72,107.54,36,UPI,Exchanged
ORD-2024-13278,17-08-2024,23-08-2024,6,Economy,CUST3817,Sonal Bose,Corporate,Gurgaon,Haryana,North,Electronics,Gaming Mouse,4,2329.53,0.14,2003.4,8013.6,1161.97,14.5,Debit Card,Not Returned
ORD-2024-13915,17-08-2024,24-08-2024,7,Economy,CUST9099,Amit Patel,Home Office,Lucknow,Uttar Pradesh,North,Sports & Fitness,Protein Shaker,1,445.57,0.1,401.01,401.01,101.05,25.2,Cash on Delivery,Not Returned
ORD-2024-14385,17-08-2024,20-08-2024,3,Express,CUST4383,Deepak Patel,Consumer,Guwahati,Assam,Northeast,Electronics,Smartwatch,1,10272.6,0.1,9245.34,9245.34,1617.93,17.5,UPI,Not Returned
ORD-2024-10767,18-08-2024,25-08-2024,7,Economy,CUST2094,Sneha Rao,Consumer,Noida,Uttar Pradesh,North,Home & Kitchen,Air Fryer 4L,1,4293.76,0.15,3649.7,3649.7,594.9,16.3,UPI,Not Returned
ORD-2024-10776,18-08-2024,29-08-2024,11,Economy,CUST8559,Nisha Pillai,Corporate,Bhubaneswar,Odisha,East,Clothing,Kids Frock,1,315.73,0.2,252.58,252.58,67.69,26.8,Credit Card,Not Returned
ORD-2024-11644,18-08-2024,19-08-2024,1,Express,CUST4733,Sanjay Tiwari,Home Office,Shillong,Meghalaya,Northeast,Beauty & Personal Care,Vitamin C Serum,1,651.16,0.17,540.46,540.46,190.24,35.2,Debit Card,Not Returned
ORD-2024-12249,18-08-2024,24-08-2024,6,Standard,CUST8927,Sanjay Joshi,Corporate,Ahmedabad,Gujarat,West,Home & Kitchen,Non-Stick Cookware Set,1,2851.82,0.17,2367.01,2367.01,426.06,18,UPI,Not Returned
ORD-2024-12352,18-08-2024,29-08-2024,11,Economy,CUST7885,Kiran Joshi,Consumer,Gurgaon,Haryana,North,Clothing,Denim Jeans,3,1190,0.16,999.6,2998.8,929.63,31,Debit Card,Returned
ORD-2024-12797,18-08-2024,19-08-2024,1,Express,CUST9762,Vivek Rao,Home Office,Pune,Maharashtra,West,Grocery,Organic Honey 500g,1,291.81,0.1,262.63,262.63,29.94,11.4,Credit Card,Not Returned
ORD-2024-13088,18-08-2024,18-08-2024,0,Same Day,CUST8100,Rahul Das,Consumer,Gurgaon,Haryana,North,Sports & Fitness,Protein Shaker,1,407.6,0.11,362.76,362.76,71.1,19.6,Cash on Delivery,Not Returned
ORD-2024-13657,18-08-2024,26-08-2024,8,Economy,CUST2513,Sneha Tiwari,Home Office,Nagpur,Maharashtra,Central,Home & Kitchen,Mattress Protector,3,741.28,0.19,600.44,1801.32,398.09,22.1,Credit Card,Not Returned
ORD-2024-13882,18-08-2024,19-08-2024,1,Express,CUST7408,Sonal Pandey,Corporate,Pune,Maharashtra,West,Grocery,Desi Ghee 1L,2,724.09,0.09,658.92,1317.84,141.01,10.7,Debit Card,Not Returned
ORD-2024-14566,18-08-2024,22-08-2024,4,Standard,CUST3450,Kiran Chopra,Consumer,Noida,Uttar Pradesh,North,Clothing,Ethnic Saree,2,1045.7,0.2,836.56,1673.12,359.72,21.5,Credit Card,Not Returned
ORD-2024-14790,18-08-2024,19-08-2024,1,Express,CUST3464,Vikram Mishra,Home Office,Ahmedabad,Gujarat,West,Electronics,Portable Charger,1,2332.31,0.13,2029.11,2029.11,152.18,7.5,Cash on Delivery,Not Returned
ORD-2024-10964,19-08-2024,22-08-2024,3,Express,CUST1058,Divya Gupta,Corporate,Pune,Maharashtra,West,Clothing,Women's Kurti,2,1326.57,0.2,1061.26,2122.52,411.77,19.4,Net Banking,Not Returned
ORD-2024-11368,19-08-2024,19-08-2024,0,Same Day,CUST2914,Riya Sharma,Consumer,Bengaluru,Karnataka,South,Clothing,Men's Formal Shirt,1,1568.01,0.22,1223.05,1223.05,254.39,20.8,UPI,Returned
ORD-2024-12620,19-08-2024,20-08-2024,1,Express,CUST1529,Rohit Bose,Home Office,Noida,Uttar Pradesh,North,Electronics,Smartwatch,1,6725.19,0.09,6119.92,6119.92,648.71,10.6,Net Banking,Not Returned
ORD-2024-12780,19-08-2024,20-08-2024,1,Express,CUST1060,Rahul Shah,Consumer,Kochi,Kerala,South,Electronics,Gaming Mouse,1,1258.51,0.13,1094.9,1094.9,145.62,13.3,UPI,Exchanged
